City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
352,Ginda,IN,30.6945,78.4932,70.41,88,94,0.81,overcast clouds
353,Kentau,KZ,43.5206,68.5094,89.67,19,0,16.08,clear sky
354,Keti Bandar,PK,24.1447,67.4497,83.16,84,68,15.66,broken clouds
355,Kieta,PG,-6.2167,155.6333,85.66,63,4,6.33,clear sky
356,Innisfail,AU,-17.5333,146.0333,72.3,54,5,7.96,clear sky
357,Kavieng,PG,-2.5744,150.7967,83.77,72,25,9.62,light rain
358,Wonthaggi,AU,-38.6044,145.5913,56.82,79,100,8.08,overcast clouds
359,Guerrero Negro,MX,27.9769,-114.0611,69.01,78,5,22.39,clear sky
360,Igurusi,TZ,-8.85,33.85,54.75,79,0,3.24,clear sky
361,Zhangjiakou,CN,40.81,114.8794,74.3,54,0,4.5,clear sky
362,Urumqi,CN,43.801,87.6005,85.15,22,0,4.47,clear sky
363,Vega De Alatorre,MX,20.0333,-96.6333,82.17,79,11,10.6,few clouds
364,Kaeo,NZ,-35.1,173.7833,59.32,78,100,14.29,overcast clouds
365,Mayskiy,RU,47.6931,40.1025,56.61,84,72,4.7,broken clouds
366,Omsukchan,RU,62.5333,155.8,63.75,33,29,8.37,scattered clouds
367,Bialogard,PL,54.007,15.9875,65.75,93,60,1.16,broken clouds
368,Olinda,BR,-8.0089,-34.8553,73.13,88,75,4.61,broken clouds
369,Adre,TD,13.4667,22.2,73.56,81,31,5.03,scattered clouds
370,Faya,SA,18.3851,42.4509,64.51,58,97,4.79,overcast clouds
371,Yinchuan,CN,38.4681,106.2731,80.78,20,0,6.26,clear sky
372,Garowe,SO,8.4054,48.4845,73.72,68,4,23.29,clear sky
373,Jambi,ID,-1.6,103.6167,80.62,82,99,2.66,light rain
374,Jaffna,LK,9.6685,80.0074,82.44,79,100,9.86,overcast clouds
375,Caravelas,BR,-17.7125,-39.2481,69.46,84,2,4.45,clear sky
376,Saint-Pierre,RE,-21.3393,55.4781,66.9,72,0,6.91,clear sky
377,Vrangel,RU,42.7297,133.0839,63.72,88,100,8.61,overcast clouds
378,Honiara,SB,-9.4333,159.95,86.86,61,10,4.59,clear sky
379,Lebedyn,UA,50.5852,34.4849,55.67,97,10,8.41,clear sky
380,Zheshart,RU,62.0731,49.5733,60.69,70,99,4.83,overcast clouds
381,Opochka,RU,56.7105,28.6617,58.91,91,7,5.19,clear sky
382,Mragowo,PL,53.8644,21.3051,64.4,97,3,5.19,clear sky
383,Vardo,NO,70.3705,31.1107,51.78,82,20,6.91,few clouds
384,Yashkino,RU,55.8736,85.4265,56.43,91,95,8.48,overcast clouds
385,Luwero,UG,0.8492,32.4731,66.72,54,100,2.48,overcast clouds
386,Sinnamary,GF,5.3833,-52.95,77.79,86,22,6.71,few clouds
387,Elizabeth City,US,36.2946,-76.2511,84.22,84,0,6.91,clear sky
388,Mana,GF,5.6592,-53.7767,77.54,89,99,6.44,overcast clouds
389,Soverato,IT,38.685,16.5499,80.15,67,0,8.75,clear sky
390,Toktogul,KG,41.8708,72.9402,80.17,33,0,0.09,clear sky
391,Mocuba,MZ,-16.8392,36.9856,60.51,97,2,2.21,clear sky
392,Oussouye,SN,12.485,-16.5469,77.18,93,100,10.83,moderate rain
393,Vila Velha,BR,-20.3297,-40.2925,71.55,91,75,3.44,broken clouds
394,Belmonte,BR,-15.8631,-38.8828,70.86,86,17,7.25,few clouds
395,Yuxia,CN,34.0615,108.6291,77.61,58,0,3.65,clear sky
396,Basco,PH,20.4487,121.9702,85.23,73,68,6.49,broken clouds
397,Wajima,JP,37.4,136.9,79.48,83,40,8.05,scattered clouds
398,Tatvan,TR,38.5067,42.2817,60.06,44,0,2.21,clear sky
399,Tabas,IR,33.5959,56.9244,88.52,15,0,3.15,clear sky
400,Quechultenango,MX,17.4167,-99.2167,71.85,98,52,2.24,broken clouds
401,Makakilo City,US,21.3469,-158.0858,84.52,55,75,18.41,broken clouds
402,Berlevag,NO,70.8578,29.0864,51.8,76,20,12.66,few clouds
403,Bukachacha,RU,52.9833,116.9167,78.53,53,0,13.33,clear sky
404,Brae,GB,60.3964,-1.353,51.31,79,100,7.11,overcast clouds
405,Tudela,ES,42.0617,-1.6045,67.1,79,22,14.14,few clouds
406,Dingle,PH,10.9995,122.6711,85.44,73,88,4.32,overcast clouds
407,Zhaotong,CN,27.3167,103.7167,64.92,87,100,4.74,overcast clouds
408,Ayorou,NE,14.7308,0.9174,88.63,49,100,13.09,overcast clouds
409,Praxedis Guerrero,MX,31.3667,-106.0167,96.26,27,100,12.19,overcast clouds
410,Titel,RS,45.2061,20.2944,68.79,27,0,3.67,clear sky
411,Salinopolis,BR,-0.6136,-47.3561,78.46,85,67,9.89,broken clouds
412,Swellendam,ZA,-34.0226,20.4417,51.15,87,100,3.13,light rain
413,Palmer,US,42.1584,-72.3287,80.24,71,20,9.22,few clouds
414,Takikawa,JP,43.5528,141.9064,66.42,96,100,5.68,overcast clouds
415,Moussoro,TD,13.6408,16.4901,82.76,61,100,11.25,overcast clouds
416,Bantogon,PH,6.5333,124.0333,81.32,77,42,2.73,scattered clouds
417,Ulaanbaatar,MN,47.9077,106.8832,62.73,55,40,6.71,scattered clouds
418,Sisimiut,GL,66.9395,-53.6735,48.02,81,100,6.58,overcast clouds
419,Kitui,KE,-1.367,38.0106,57.09,90,78,7.78,broken clouds
420,Stanger,ZA,-29.3282,31.2895,59.85,70,0,5.35,clear sky
421,Khowst,AF,33.3833,69.8833,75.76,78,84,1.88,broken clouds
422,Atyrau,KZ,47.1167,51.8833,64.42,72,0,4.47,clear sky
423,Gorontalo,ID,0.5412,123.0595,82.06,84,14,5.37,few clouds
424,Sibolga,ID,1.7427,98.7792,83.46,67,61,1.39,broken clouds
425,Rundu,NA,-17.9333,19.7667,53.8,62,1,6.26,clear sky
426,Ardesen,TR,41.1911,40.9875,68.79,70,7,6.42,clear sky
427,Krasnyy Yar,RU,46.5331,48.3456,67.96,52,100,5.95,overcast clouds
428,Yulara,AU,-25.2406,130.9889,70.72,24,5,7.65,clear sky
429,Beringovskiy,RU,63.05,179.3167,45.37,87,100,4.79,light rain
430,Sao Filipe,CV,14.8961,-24.4956,74.52,83,56,1.19,broken clouds
431,Muncar,ID,-8.4333,114.3333,77.86,84,93,8.59,overcast clouds
432,Truro,GB,50.2653,-5.0544,63.36,88,100,8.05,overcast clouds
433,Alofi,NU,-19.0595,-169.9187,80.49,69,21,9.22,few clouds
434,Cabinda,AO,-5.55,12.2,67.77,90,78,5.21,broken clouds
435,Aguas Vermelhas,BR,-15.7472,-41.46,57.79,96,0,3.6,clear sky
436,Asau,RO,46.4333,26.4,65.95,89,50,3.87,scattered clouds
437,Gagra,GE,43.3283,40.2239,61.72,81,88,4.99,very heavy rain
438,Sioux Lookout,CA,50.1001,-91.917,64.47,72,40,6.91,scattered clouds
439,Aklavik,CA,68.2191,-135.0107,61.11,73,100,14.5,light rain
440,Axim,GH,4.8699,-2.2405,74.43,77,80,7.18,broken clouds
441,Flin Flon,CA,54.7682,-101.865,54.95,74,100,6.98,overcast clouds
442,Iqaluit,CA,63.7506,-68.5145,39.56,90,100,6.38,overcast clouds
443,Marzuq,YE,14.4,46.4667,75.81,61,53,7.94,broken clouds
444,Nakapiripirit,UG,1.9167,34.7833,64.44,64,22,5.37,few clouds
445,Tamandare,BR,-8.7597,-35.1047,74.23,85,100,7.7,overcast clouds
446,Bar Harbor,US,44.3876,-68.2039,72.93,74,75,5.75,broken clouds
447,Tarancon,ES,40.0085,-3.0073,76.03,17,31,6.58,scattered clouds
448,Bitung,ID,1.4451,125.1824,86.85,73,16,13.56,few clouds
449,Neuquen,AR,-38.9516,-68.0591,48.09,57,0,3.44,light rain
450,Srandakan,ID,-7.9386,110.2506,78.78,78,100,10.4,overcast clouds
451,Snasa,NO,64.2457,12.3778,43.63,94,32,2.62,scattered clouds
452,Trzebiatow,PL,54.0615,15.2648,65.86,84,87,3.74,overcast clouds
453,Praskoveya,RU,44.7444,44.2031,66.02,70,64,6.46,broken clouds
454,Riyadh,SA,24.6877,46.7219,86.14,19,85,3.27,overcast clouds
455,Odweyne,SO,9.4092,45.064,68.41,62,78,19.62,broken clouds
456,Nouakchott,MR,18.0858,-15.9785,80.53,84,97,10.13,light rain
457,Kapoeta,SS,4.7717,33.5903,77.86,46,66,18.12,broken clouds
458,Port Shepstone,ZA,-30.7414,30.455,63.43,48,0,5.79,clear sky
459,Ejido,VE,8.5514,-71.2375,68.07,92,99,4.43,overcast clouds
460,San Quintin,MX,30.4833,-115.95,67.73,79,9,10.94,clear sky
461,Manggar,ID,-2.8833,108.2667,81.97,80,95,7.83,overcast clouds
462,Goya,AR,-29.14,-59.2626,65.64,85,32,8.95,scattered clouds
463,Rumoi,JP,43.9344,141.6428,64.13,93,100,5.46,overcast clouds
464,Villa Maria,AR,-32.4075,-63.2402,54.82,76,4,6.49,clear sky
465,Richards Bay,ZA,-28.783,32.0377,64.24,88,0,11.21,clear sky
466,Nizhniy Odes,RU,63.6445,54.856,52.9,59,100,6.26,overcast clouds
467,Half Moon Bay,US,37.4636,-122.4286,78.87,72,0,17.27,mist
468,Lavumisa,SZ,-27.31,31.892,59.2,95,6,4.23,clear sky
469,Grindavik,IS,63.8424,-22.4338,51.75,100,100,4.61,fog
470,Vryburg,ZA,-26.9566,24.7284,54.09,64,40,8.23,scattered clouds
471,Eureka,US,40.8021,-124.1637,62.92,79,3,3.0,clear sky
472,Tautira,PF,-17.7333,-149.15,76.57,78,33,10.13,scattered clouds
473,Tokur,RU,53.1333,132.9,74.21,43,74,4.94,broken clouds
474,Arnedo,ES,42.2167,-2.1,62.1,88,14,7.45,few clouds
475,Kirakira,SB,-10.4544,161.9205,84.97,68,8,5.61,clear sky
476,Kaniama,CD,-7.5667,24.1833,68.04,47,76,5.41,broken clouds
477,Verkhnyaya Inta,RU,65.9811,60.3094,47.19,73,100,7.58,overcast clouds
478,Tezu,IN,27.9167,96.1667,77.07,86,100,1.54,overcast clouds
479,Nouadhibou,MR,20.931,-17.0347,75.18,88,40,6.91,scattered clouds
480,Florianopolis,BR,-27.6146,-48.5012,68.41,94,0,3.44,clear sky
481,Iquitos,PE,-3.7481,-73.2472,72.57,90,91,0.56,overcast clouds
482,Roma,US,43.2128,-75.4557,73.54,78,0,5.75,clear sky
483,Emborion,GR,40.4833,21.55,68.36,61,0,1.57,clear sky
484,Popondetta,PG,-8.7537,148.2534,90.0,50,39,6.42,scattered clouds
485,Zhuzhou,CN,27.8333,113.15,92.16,56,9,9.46,clear sky
486,Novopokrovka,UA,49.8425,36.5477,55.58,96,17,9.95,few clouds
487,Mombetsu,JP,44.3525,143.3525,59.02,100,75,3.44,light intensity shower rain
488,Baghdad,IQ,33.3406,44.4009,78.71,29,0,9.22,clear sky
489,Monroe,US,43.1501,-77.6831,78.96,65,0,10.36,clear sky
490,Itoman,JP,26.1247,127.6694,89.98,79,75,14.97,light rain
491,Bowen,AU,-20.0167,148.2333,66.74,58,0,4.94,clear sky
492,Wajir,KE,1.7471,40.0573,70.0,75,31,10.31,scattered clouds
493,Koungou,YT,-12.7336,45.2042,69.51,88,0,3.44,clear sky
494,Delvada,IN,20.7667,71.0333,80.6,82,100,13.31,overcast clouds
495,Bria,CF,6.5423,21.9863,67.21,98,100,1.83,overcast clouds
496,Totma,RU,59.9747,42.7642,61.29,84,14,4.18,few clouds
497,Thunder Bay,CA,48.4001,-89.3168,71.51,64,40,0.0,scattered clouds
498,Rameswaram,IN,9.2833,79.3,81.28,79,100,6.98,overcast clouds
499,Nambucca Heads,AU,-30.65,153.0,60.01,74,61,12.03,broken clouds
500,Huoqiu,CN,32.3394,116.2694,75.16,82,100,13.11,overcast clouds
501,Saint-Francois,FR,46.4154,3.9054,69.24,78,0,6.91,clear sky
502,Ankang,CN,32.68,109.0172,74.41,79,70,0.92,broken clouds
503,La Macarena,CO,2.1837,-73.7849,71.53,96,88,1.9,overcast clouds
504,Tasiilaq,GL,65.6145,-37.6368,35.76,78,27,7.47,scattered clouds
505,Dauphin,CA,51.1494,-100.0502,69.94,83,0,2.3,clear sky
506,Abu Samrah,SY,35.3029,37.1841,72.52,56,0,6.87,clear sky
507,Yazman,PK,29.1212,71.7446,86.74,69,77,0.87,broken clouds
508,Hun,LY,29.1268,15.9477,74.7,47,0,4.85,clear sky
509,Sereflikochisar,TR,38.9393,33.5386,65.71,55,0,7.38,clear sky
510,Yei,SS,4.095,30.6779,66.92,83,100,3.15,light rain
511,Henderson,US,36.0397,-114.9819,109.42,11,0,11.5,clear sky
512,Bagua Grande,PE,-5.7561,-78.4411,75.42,74,8,4.52,clear sky
513,Gombong,ID,-7.6072,109.5142,78.03,80,100,5.41,overcast clouds
514,Talara,PE,-4.5772,-81.2719,64.0,88,99,5.23,overcast clouds
515,Rio Pardo,BR,-29.9897,-52.3781,64.47,96,97,1.28,light rain
516,Aksarka,RU,66.5606,67.7975,47.84,87,100,3.44,overcast clouds
517,Mitu,CO,1.1983,-70.1733,72.19,98,100,1.21,light rain
518,Tayu,ID,-6.5397,111.0518,81.95,67,7,7.65,clear sky
519,Inta,RU,66.0317,60.1659,47.52,73,100,7.72,overcast clouds
520,Calabozo,VE,8.9242,-67.4293,75.11,84,41,1.86,scattered clouds
521,Tamiahua,MX,21.2667,-97.45,82.02,80,2,10.47,clear sky
522,General Pico,AR,-35.6566,-63.7568,51.3,64,100,7.76,overcast clouds
523,Ulaangom,MN,49.9811,92.0667,68.11,43,8,13.04,clear sky
524,Mangrol,IN,21.1167,70.1167,80.98,82,100,16.55,overcast clouds
525,Malanje,AO,-9.5402,16.341,64.8,50,100,2.37,overcast clouds
526,Innsbruck,AT,47.2627,11.3945,67.14,92,100,2.3,overcast clouds
527,Port Moresby,PG,-9.4431,147.1797,85.42,70,100,11.5,haze
528,Te Anau,NZ,-45.4167,167.7167,42.78,84,82,1.36,broken clouds
529,Riohacha,CO,11.5444,-72.9072,81.73,71,88,13.31,overcast clouds
530,Pingzhuang,CN,42.0372,119.2889,67.48,83,100,8.77,overcast clouds
531,Bontang,ID,0.1333,117.5,81.79,74,99,8.32,overcast clouds
532,Meulaboh,ID,4.1363,96.1285,80.53,79,97,4.52,overcast clouds
533,Narsaq,GL,60.9167,-46.05,50.22,78,62,3.18,broken clouds
534,Cuiluan,CN,47.72,128.648,73.71,64,73,4.18,broken clouds
535,Maningrida,AU,-12.0667,134.2667,79.52,23,16,9.51,few clouds
536,Bonito,BR,-21.1211,-56.4819,71.11,43,65,3.15,broken clouds
537,Coahuayana,MX,18.7333,-103.6833,80.28,87,98,1.36,overcast clouds
538,Walla Walla,US,46.0646,-118.343,89.87,28,0,9.22,clear sky
539,Taveta,KE,-3.3963,37.6736,62.06,89,39,3.33,scattered clouds
540,Seoul,KR,37.5683,126.9778,80.17,74,75,6.91,broken clouds
541,Kavaratti,IN,10.5669,72.642,81.1,79,100,19.89,overcast clouds
542,Coutances,FR,49.05,-1.4333,57.34,92,100,3.69,overcast clouds
543,Moba,CN,33.2288,105.0179,66.49,78,8,4.92,clear sky
544,Luganville,VU,-15.5333,167.1667,83.19,74,52,11.63,light rain
545,Shangrao,CN,28.4532,117.9686,94.91,50,1,6.06,clear sky
546,Vincennes,FR,48.85,2.4333,66.92,93,0,3.44,mist
547,Baykit,RU,61.67,96.37,67.91,71,100,4.23,overcast clouds
548,Port Townsend,US,48.117,-122.7605,72.18,75,0,11.99,clear sky
549,Nizwa,OM,22.9333,57.5333,84.22,69,98,3.04,overcast clouds
550,Savelugu,GH,9.6244,-0.8253,74.68,89,100,4.9,overcast clouds
551,Dordrecht,NL,51.81,4.6736,59.07,86,32,1.99,scattered clouds
552,Hannibal,US,39.7084,-91.3585,84.7,78,22,8.1,few clouds
553,Bloemhof,ZA,-27.6469,25.607,53.2,62,53,7.96,broken clouds
554,Seidu,SL,9.0167,-10.6,67.14,99,100,2.42,overcast clouds
555,Uinskoye,RU,56.8817,56.5813,61.54,89,11,2.66,few clouds
556,Vestmanna,FO,62.1564,-7.1664,47.32,93,75,9.22,broken clouds
557,Kruisfontein,ZA,-34.0033,24.7314,51.75,77,100,6.04,overcast clouds
558,Payo,ID,-3.7508,103.6372,81.63,74,37,1.21,scattered clouds
559,Valle De Allende,MX,26.9333,-105.4,83.23,32,95,7.27,overcast clouds
560,Luanda,AO,-8.8368,13.2343,66.79,88,100,4.72,overcast clouds
561,Avera,US,33.194,-82.5271,80.65,68,99,4.68,overcast clouds
562,Mattru,SL,7.6244,-11.8332,72.32,97,100,2.13,overcast clouds
563,Guaira,BR,-20.3183,-48.3106,68.11,44,1,4.38,clear sky
564,Samarai,PG,-10.6167,150.6667,81.99,74,67,7.87,broken clouds
565,Shelburne,CA,44.0787,-80.2041,72.39,53,1,9.37,clear sky
566,Vila,PT,42.0304,-8.1588,52.68,86,0,5.46,clear sky
567,Lucapa,AO,-8.4192,20.7447,66.88,43,100,3.96,overcast clouds
568,Harper,LR,4.375,-7.7169,74.37,72,98,6.98,overcast clouds
569,Cali,CO,3.4372,-76.5225,71.6,78,75,2.3,broken clouds
570,Touros,BR,-5.1989,-35.4608,74.3,88,62,13.04,broken clouds
571,Dingzhou,CN,38.5131,114.9956,80.71,50,0,8.16,clear sky
572,Carutapera,BR,-1.195,-46.02,75.45,93,88,5.64,overcast clouds
573,Sur,OM,22.5667,59.5289,85.6,69,100,8.52,overcast clouds
574,Mazagao,BR,-0.115,-51.2894,82.45,84,92,3.85,overcast clouds
575,Bama,NG,11.5221,13.6856,75.76,78,100,8.84,light rain
576,Le Port,RE,-20.9373,55.2919,67.96,68,19,7.85,few clouds
577,Frome,GB,51.2283,-2.3221,60.01,95,82,6.22,broken clouds
578,Naze,JP,28.3667,129.4833,83.32,64,95,3.6,overcast clouds
579,Chaykovskaya,RU,58.1279,55.5378,62.49,87,11,2.8,few clouds
580,Marondera,ZW,-18.1853,31.5519,45.12,84,8,2.17,clear sky
581,Shirokiy,RU,49.758,129.523,72.5,74,67,8.1,broken clouds
582,Coihaique,CL,-45.5752,-72.0662,19.35,93,75,0.0,broken clouds
583,Saint-Joseph,RE,-21.3667,55.6167,64.2,79,21,13.31,light rain
584,Padang,ID,-0.9492,100.3543,82.45,69,91,1.7,overcast clouds
585,Nalut,LY,30.3333,10.85,77.38,29,0,10.02,clear sky
586,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,61.39,67,75,13.42,broken clouds
587,Mamlyutka,KZ,54.9375,68.5394,59.97,89,60,9.01,light rain
588,Piacabucu,BR,-10.4056,-36.4344,73.24,83,83,7.4,broken clouds
589,Skibbereen,IE,51.55,-9.2667,62.11,94,100,13.33,overcast clouds
590,Oranjemund,NA,-28.55,16.4333,52.84,92,87,6.49,overcast clouds
591,Keningau,MY,5.3378,116.1602,84.34,66,33,1.95,scattered clouds
592,Myaundzha,RU,63.0494,147.1858,71.83,48,79,3.8,broken clouds
593,Gualaquiza,EC,-3.4,-78.55,62.28,92,53,1.5,broken clouds
594,Prince Rupert,CA,54.3161,-130.3201,60.49,74,0,10.36,clear sky
595,Tonantins,BR,-2.8731,-67.8022,72.73,99,96,1.72,overcast clouds
596,Broken Hill,AU,-31.95,141.4333,61.39,57,100,11.92,overcast clouds
597,Indramayu,ID,-6.3264,108.32,81.61,72,25,9.22,scattered clouds
598,Kemijarvi,FI,66.7131,27.4306,54.0,83,100,2.42,overcast clouds
599,Barcelos,PT,41.5388,-8.6151,71.92,64,0,3.53,clear sky
600,Valparaiso,CL,-33.0393,-71.6273,52.48,93,0,5.01,clear sky
601,Yarada,IN,17.65,83.2667,80.92,83,40,5.75,mist
602,Rio Gallegos,AR,-51.6226,-69.2181,30.25,86,0,12.66,clear sky
603,Ugoofaaru,MV,5.6667,73.0,81.86,78,100,16.49,overcast clouds
604,Seguela,CI,7.9611,-6.6731,68.74,87,100,5.08,overcast clouds
605,Tura,IN,25.5198,90.2201,80.82,82,100,2.21,overcast clouds
606,Kyren,RU,51.6828,102.1408,60.57,82,100,2.04,overcast clouds
607,Jiangkou,CN,25.4872,119.1986,90.27,65,6,9.24,clear sky
608,Polunochnoye,RU,60.8697,60.4153,51.17,67,99,1.81,overcast clouds
609,Nizhneangarsk,RU,55.7833,109.55,67.84,66,59,6.82,light rain
610,Verkh-Usugli,RU,52.7,115.1667,75.45,61,15,13.98,light rain
611,Progreso,MX,21.2833,-89.6667,82.51,77,14,14.7,few clouds
612,Komsomolskiy,UZ,40.4272,71.7189,86.72,28,0,4.61,clear sky
613,Ovre Ardal,NO,61.3167,7.8,57.04,89,75,4.32,broken clouds
614,Semikarakorsk,RU,47.5194,40.8112,58.05,85,22,3.91,few clouds
615,Awjilah,LY,29.1081,21.2869,75.96,52,0,14.07,clear sky
616,Maniitsoq,GL,65.4167,-52.9,45.86,82,100,3.71,overcast clouds
617,Mecca,SA,21.4267,39.8261,86.09,57,51,4.21,broken clouds
618,Soyo,AO,-6.1349,12.3689,67.82,90,80,6.17,broken clouds
619,Rocha,UY,-34.4833,-54.3333,50.54,98,19,4.74,few clouds
620,Yanaul,RU,56.2719,54.9309,62.33,85,6,4.12,clear sky
621,Marathon,US,44.9,-89.7668,81.64,75,20,0.0,few clouds
622,Humberto De Campos,BR,-2.5983,-43.4611,75.31,90,27,4.74,scattered clouds
623,Zaysan,KZ,47.4667,84.8667,72.28,55,41,4.83,scattered clouds
624,Viedma,AR,-40.8135,-62.9967,44.98,73,100,8.28,light rain
625,Puerto Colombia,CO,10.9878,-74.9547,80.69,85,43,11.36,scattered clouds
626,San Ramon,US,37.7799,-121.978,83.37,53,0,14.97,clear sky
627,Ibra,OM,22.6906,58.5334,81.52,68,72,3.76,broken clouds
628,Enshi,CN,30.3,109.4833,84.06,68,84,0.96,broken clouds
629,Sebrovo,RU,50.0981,43.2976,60.82,91,97,5.44,light rain
630,Luderitz,NA,-26.6481,15.1594,57.29,67,44,14.7,scattered clouds
631,Eyl,SO,7.9803,49.8164,77.16,69,5,20.45,clear sky
632,Gawler,AU,-34.6,138.7333,65.46,62,6,11.77,clear sky
633,Ngunguru,NZ,-35.6167,174.5,57.52,68,100,18.57,overcast clouds
634,Svetlogorsk,BY,52.6333,29.7333,57.67,86,0,2.53,clear sky
635,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,76.48,45,37,2.62,scattered clouds
636,Ust-Kulom,RU,61.6864,53.6902,55.92,60,98,2.55,overcast clouds
637,Dzilam Gonzalez,MX,21.2833,-88.9333,80.94,76,56,7.14,broken clouds
638,Necochea,AR,-38.5473,-58.7368,42.57,92,20,8.19,few clouds
639,Anadyr,RU,64.75,177.4833,50.5,71,75,10.22,broken clouds
640,Sakakah,SA,29.9697,40.2064,89.17,19,2,7.07,clear sky
641,Ust-Nera,RU,64.5667,143.2,67.26,81,100,4.83,light rain
642,Mount Gambier,AU,-37.8333,140.7667,55.31,88,100,12.66,overcast clouds
643,Port Macquarie,AU,-31.4333,152.9167,60.89,74,52,12.28,broken clouds
644,Pio Xii,BR,-3.8325,-45.1525,79.39,61,79,4.16,broken clouds
645,Kikwit,CD,-5.041,18.8162,73.4,72,90,2.77,light rain
646,Sakaiminato,JP,35.55,133.2333,78.78,69,75,8.05,broken clouds
647,Kuusamo,FI,65.9667,29.1833,51.84,100,0,1.14,clear sky
648,Eirunepe,BR,-6.6603,-69.8736,73.29,89,5,2.21,clear sky
649,Khawhai,IN,23.3667,93.1167,64.8,97,100,1.1,overcast clouds
650,Caconda,AO,-13.7333,15.0667,53.2,39,7,1.3,clear sky
651,Dombarovskiy,RU,50.7587,59.5386,70.75,46,96,6.51,overcast clouds
652,Giyon,ET,8.5333,37.9833,54.91,94,71,0.78,broken clouds
653,Port-Gentil,GA,-0.7193,8.7815,72.97,78,99,14.7,overcast clouds
654,Rawson,AR,-43.3002,-65.1023,40.55,49,100,10.65,overcast clouds
655,Fortuna,US,40.5982,-124.1573,62.1,74,1,7.56,clear sky
656,San Andres,CO,12.5847,-81.7006,82.42,83,75,8.05,broken clouds
657,Boma,GH,7.0805,-2.1697,68.7,96,92,3.11,overcast clouds
658,Epe,NG,6.5841,3.9834,76.48,80,100,5.1,overcast clouds
659,Jiuquan,CN,39.7432,98.5174,85.53,12,0,6.55,clear sky
660,San Policarpo,PH,12.1791,125.5072,85.37,70,80,2.35,broken clouds
661,Kalianget,ID,-7.05,113.9333,82.15,71,80,10.11,broken clouds
662,Ambatondrazaka,MG,-17.8333,48.4167,56.57,90,67,4.72,broken clouds
663,Celestun,MX,20.8667,-90.4,83.05,75,5,14.0,clear sky
664,Cedar City,US,37.6775,-113.0619,88.39,19,0,11.5,clear sky
665,Anloga,GH,5.7947,0.8973,75.34,85,56,10.8,broken clouds
666,Villamontes,BO,-21.25,-63.5,68.5,63,100,2.3,overcast clouds
667,Antalaha,MG,-14.9003,50.2788,66.22,88,64,6.06,light rain
668,Kenai,US,60.5544,-151.2583,62.69,63,0,17.27,clear sky
669,Fayaoue,NC,-20.65,166.5333,76.24,89,100,19.95,light rain
670,Mpanda,TZ,-6.3655,31.0409,60.53,64,6,1.68,clear sky
671,Ponta Delgada,PT,37.7333,-25.6667,70.5,88,20,3.44,few clouds
672,Dukat,RU,62.55,155.55,62.37,32,15,7.38,few clouds
673,Mareeba,AU,-17.0,145.4333,75.49,56,5,3.22,clear sky
674,Enkoping,SE,59.6361,17.0777,55.81,96,100,7.25,overcast clouds
675,Xai-Xai,MZ,-25.0519,33.6442,61.43,94,0,4.97,clear sky
676,Charyshskoye,RU,51.3978,83.5598,61.7,82,90,0.76,overcast clouds
677,Owando,CG,-0.4819,15.8999,70.27,96,78,3.2,light rain
678,Pochutla,MX,15.7432,-96.4661,78.82,88,75,3.6,broken clouds
679,Cockburn Town,TC,21.4612,-71.1419,82.06,78,94,17.74,overcast clouds
680,Cabedelo,BR,-6.9811,-34.8339,72.27,83,100,12.86,overcast clouds
681,Kushiro,JP,42.975,144.3747,59.95,100,75,14.97,shower rain
682,Martapura,ID,-3.4167,114.85,84.29,74,20,2.3,few clouds
683,Thinadhoo,MV,0.5333,72.9333,80.92,75,100,8.14,overcast clouds
684,Portland,US,45.5234,-122.6762,78.46,58,20,9.22,few clouds
685,Kijang,KR,35.2442,129.2139,82.13,84,91,3.51,overcast clouds
686,Hatillo,PR,18.4863,-66.8254,82.11,81,88,5.99,overcast clouds
687,Birjand,IR,32.8663,59.2211,72.07,20,0,4.61,clear sky
688,Havre-Saint-Pierre,CA,50.2334,-63.5986,57.56,94,100,4.61,fog
689,Walvis Bay,NA,-22.9575,14.5053,55.09,87,6,2.3,clear sky
690,Manthani,IN,18.65,79.6667,75.69,95,100,6.89,overcast clouds
691,Killybegs,IE,54.6333,-8.45,58.41,93,100,8.66,heavy intensity rain
692,Grand Forks,US,47.9417,-97.4337,78.73,61,0,6.91,clear sky
693,Ingham,US,42.6,-84.3833,78.42,73,0,0.0,clear sky
694,Margate,GB,51.3813,1.3862,62.91,86,100,10.02,overcast clouds
695,Zhigalovo,RU,54.8097,105.1578,64.24,86,100,3.53,overcast clouds
696,Lac Du Bonnet,CA,50.2536,-96.0612,63.46,78,61,0.78,broken clouds
697,Den Helder,NL,52.9599,4.7593,58.98,91,20,1.14,few clouds
698,Anito,PH,12.4497,125.2886,86.77,67,98,3.02,overcast clouds
699,Ozerna,UA,49.6289,25.329,63.59,69,42,5.86,scattered clouds
700,Formosa Do Rio Preto,BR,-11.0483,-45.1931,68.29,46,0,3.6,clear sky
701,Vestmannaeyjar,IS,63.4427,-20.2734,51.3,92,100,0.2,overcast clouds
702,Nadym,RU,65.5333,72.5167,45.43,96,100,10.27,overcast clouds
703,Ganserndorf,AT,48.3392,16.7202,78.28,61,100,3.78,overcast clouds
